#	REAL	NALLORB	NKPOINT
	T	30	1
#IKPOINT
	1
#MATRIX
9.519274069616170860e-18 -1.423761260734430901e-17 9.798479808205612374e-03 8.101088511014563806e-18 7.409236333939999950e-17 -1.003293584185437710e-16 1.593591621632499400e-01 -7.389189156915334844e-33 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.409238041836232544e-17 5.016469294873193713e-17 1.593592279414212665e-01 9.023994670944424944e-17 9.519282142947456435e-18 -2.137395310875518475e-33 9.798489814835026346e-03 1.620219175394949119e-17 3.254078602069494552e-18 -2.951866533543136686e-18 2.779246923746590044e-03 5.171244134987949829e-18 4.109590247911668535e-19 1.625209151410134194e-17 9.853181999283640427e-17 1.625210249724234827e-17 4.109589671601367616e-19 9.824057500818003860e-20
-2.143549674802432484e-02 3.283882972749353757e-02 8.101088511014563806e-18 -9.161024039294370092e-03 2.043215047613841678e-17 -3.052545298982124422e-17 -7.389189156915334844e-33 1.593591621632500233e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -2.889774370724060848e-01 -2.158648951364476321e-01 9.023994670944424944e-17 -2.145296722272546086e-01 -4.287103551181278144e-02 9.287488147947771044e-18 1.620219175394949119e-17 -6.603960615221508845e-02 -1.269165991359014374e-02 1.186544513886003682e-02 5.171244134987949829e-18 -1.777230329555113189e-02 -6.574000810538626650e-04 3.197173964014129316e-02 3.842969663184568341e-01 -4.103396481120541450e-02 -1.827015589519371012e-03 -3.831610025083471266e-04
8.502466969061900359e-03 -1.465505057449098709e-02 -3.254074914969204334e-18 -8.973630388696484376e-19 2.665412259240207762e-02 -3.712737598486424290e-02 -9.519274069616170860e-18 -2.143549674802431790e-02 2.833711905321008584e-01 -1.668412304358118936e-01 -7.409238041836232544e-17 -2.889774370724060848e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.833711905321008584e-01 -1.668412304358119214e-01 -7.409238041836232544e-17 2.889774370724060848e-01 2.665412259240207762e-02 -3.712737598486424290e-02 -9.519274069616170860e-18 2.143549674802432484e-02 2.518599692002121675e-04 1.119321350106903482e-03 4.896977274799483443e-02 4.238112577155544458e-01 4.896977274799483443e-02 1.119321350106903482e-03
1.465505057449098709e-02 -2.462279639202331893e-02 -5.903725992909018729e-18 -1.677891010444483436e-18 3.712737598486424290e-02 -4.708005174754025662e-02 -1.423761260734430901e-17 -3.283882972749352369e-02 1.668412304358118936e-01 3.472955069973940323e-02 -5.016469294873193097e-17 -2.158648951364476321e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.668412304358119214e-01 3.472955069973936160e-02 -5.016469294873193713e-17 2.158648951364476321e-01 3.712737598486424290e-02 -4.708005174754025662e-02 -1.423761260734430901e-17 3.283882972749353757e-02 4.424361846161537349e-04 1.434377313310648827e-03 5.232070675185281940e-03 -4.437480063253551044e-01 5.232070675185275001e-03 1.434377313310648827e-03
3.254074914969204334e-18 -5.903725992909018729e-18 2.779243308120371916e-03 -3.832256483979389923e-34 9.519274069616170860e-18 -1.423761260734430901e-17 9.798479808205612374e-03 -8.101088511014560725e-18 7.409238041836232544e-17 -5.016469294873193097e-17 1.593592279414212665e-01 -9.023994670944424944e-17 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.409238041836232544e-17 -5.016469294873193713e-17 1.593592279414212665e-01 9.023994670944424944e-17 9.519274069616170860e-18 -1.423761260734430901e-17 9.798479808205612374e-03 8.101088511014563806e-18 9.824056781763207068e-20 4.109587664157466779e-19 1.625209123752220959e-17 9.853185075078376806e-17 1.625209123752220959e-17 4.109587664157466779e-19
8.973630388696484376e-19 -1.677891010444483436e-18 -3.832256483979389923e-34 2.779243308120373217e-03 2.143549674802431790e-02 -3.283882972749352369e-02 -8.101088511014560725e-18 -9.161024039294359683e-03 2.889774370724060848e-01 -2.158648951364476321e-01 -9.023994670944424944e-17 -2.145296722272546086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -2.889774370724060848e-01 2.158648951364476321e-01 9.023994670944424944e-17 -2.145296722272546086e-01 -2.143549674802432484e-02 3.283882972749353757e-02 8.101088511014563806e-18 -9.161024039294370092e-03 2.709140286585700437e-20 1.169614987115202539e-03 7.300566970814531542e-02 2.717172877871827735e-17 -7.300566970814531542e-02 -1.169614987115202539e-03
2.665412259240207762e-02 -3.712737598486424290e-02 -9.519274069616170860e-18 -2.143549674802431790e-02 8.502477079333790877e-03 -7.327534556705517753e-03 -3.254078602069494552e-18 -1.269165991359014374e-02 2.665414701358033087e-02 0.000000000000000000e+00 -9.519282142947456435e-18 -4.287103551181278144e-02 2.833711905321008584e-01 1.668412304358118936e-01 -7.409238041836232544e-17 -2.889774370724060848e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.833711014484691648e-01 -3.336823399263212364e-01 -7.409236333939999950e-17 -2.043215047613841678e-17 1.119322027699360018e-03 2.518599928803875554e-04 1.119321876561334313e-03 4.896981002906175551e-02 4.238110519410866472e-01 4.896977366375156182e-02
3.712737598486424290e-02 -4.708005174754025662e-02 -1.423761260734430901e-17 -3.283882972749352369e-02 7.327534556705517753e-03 -4.071272226438866701e-03 -2.951866533543136686e-18 -1.186544513886003335e-02 0.000000000000000000e+00 9.798489814835031550e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.668412304358118936e-01 3.472955069973940323e-02 5.016469294873193097e-17 2.158648951364476321e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.336823399263212364e-01 -3.391593169782339268e-01 -1.003293584185437710e-16 -3.052545298982124422e-17 1.730106047528789416e-03 2.212181101755224819e-04 -2.957277078356321449e-04 -6.060877434892371352e-02 -2.218738647495824834e-01 6.584079601437384244e-02
9.519274069616170860e-18 -1.423761260734430901e-17 9.798479808205612374e-03 -8.101088511014560725e-18 3.254078602069494552e-18 -2.951866533543136686e-18 2.779246923746590044e-03 -5.171244134987949829e-18 9.519282142947456435e-18 0.000000000000000000e+00 9.798489814835026346e-03 -1.620219175394949119e-17 7.409238041836232544e-17 5.016469294873193097e-17 1.593592279414212665e-01 -9.023994670944424944e-17 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.409236333939999950e-17 -1.003293584185437710e-16 1.593591621632499400e-01 -7.389189156915334844e-33 4.109590247911668535e-19 9.824057500818003860e-20 4.109589671601367616e-19 1.625210249724234827e-17 9.853181999283640427e-17 1.625209151410134194e-17
2.143549674802431790e-02 -3.283882972749352369e-02 -8.101088511014560725e-18 -9.161024039294359683e-03 1.269165991359014374e-02 -1.186544513886003335e-02 -5.171244134987949829e-18 -1.777230329555113189e-02 4.287103551181278144e-02 0.000000000000000000e+00 -1.620219175394949119e-17 -6.603960615221508845e-02 2.889774370724060848e-01 2.158648951364476321e-01 -9.023994670944424944e-17 -2.145296722272546086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.043215047613841678e-17 -3.052545298982124422e-17 -7.389189156915334844e-33 1.593591621632500233e-01 6.574000810538625566e-04 3.831610025083471266e-04 1.827015589519371012e-03 4.103396481120542144e-02 -3.842969663184567786e-01 -3.197173964014130010e-02
2.833711905321008584e-01 -1.668412304358118936e-01 -7.409238041836232544e-17 -2.889774370724060848e-01 2.665414701358033087e-02 0.000000000000000000e+00 -9.519282142947456435e-18 -4.287103551181278144e-02 8.502477079333790877e-03 7.327534556705517753e-03 -3.254078602069494552e-18 -1.269165991359014374e-02 2.665412259240207762e-02 3.712737598486424290e-02 -9.519274069616170860e-18 -2.143549674802431790e-02 2.833711014484691648e-01 3.336823399263212364e-01 -7.409236333939999950e-17 -2.043215047613841678e-17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.896981002906175551e-02 1.119321876561334313e-03 2.518599928803875554e-04 1.119322027699360018e-03 4.896977366375156182e-02 4.238110519410866472e-01
1.668412304358118936e-01 3.472955069973940323e-02 -5.016469294873193097e-17 -2.158648951364476321e-01 0.000000000000000000e+00 9.798489814835031550e-03 0.000000000000000000e+00 0.000000000000000000e+00 -7.327534556705517753e-03 -4.071272226438866701e-03 2.951866533543136686e-18 1.186544513886003335e-02 -3.712737598486424290e-02 -4.708005174754025662e-02 1.423761260734430901e-17 3.283882972749352369e-02 -3.336823399263212364e-01 -3.391593169782339268e-01 1.003293584185437710e-16 3.052545298982124422e-17 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.060877434892371352e-02 2.957277078356321449e-04 -2.212181101755224819e-04 -1.730106047528789416e-03 -6.584079601437384244e-02 2.218738647495824834e-01
7.409238041836232544e-17 -5.016469294873193097e-17 1.593592279414212665e-01 -9.023994670944424944e-17 9.519282142947456435e-18 0.000000000000000000e+00 9.798489814835026346e-03 -1.620219175394949119e-17 3.254078602069494552e-18 2.951866533543136686e-18 2.779246923746590044e-03 -5.171244134987949829e-18 9.519274069616170860e-18 1.423761260734430901e-17 9.798479808205612374e-03 -8.101088511014560725e-18 7.409236333939999950e-17 1.003293584185437710e-16 1.593591621632499400e-01 -7.389189156915334844e-33 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.625210249724234827e-17 4.109589671601367616e-19 9.824057500818003860e-20 4.109590247911668535e-19 1.625209151410134194e-17 9.853181999283640427e-17
2.889774370724060848e-01 -2.158648951364476321e-01 -9.023994670944424944e-17 -2.145296722272546086e-01 4.287103551181278144e-02 0.000000000000000000e+00 -1.620219175394949119e-17 -6.603960615221508845e-02 1.269165991359014374e-02 1.186544513886003335e-02 -5.171244134987949829e-18 -1.777230329555113189e-02 2.143549674802431790e-02 3.283882972749352369e-02 -8.101088511014560725e-18 -9.161024039294359683e-03 2.043215047613841678e-17 3.052545298982124422e-17 -7.389189156915334844e-33 1.593591621632500233e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.103396481120542144e-02 1.827015589519371012e-03 3.831610025083471266e-04 6.574000810538625566e-04 -3.197173964014130010e-02 -3.842969663184567786e-01
4.238112577155544458e-01 4.437480063253551044e-01 -9.853185075078376806e-17 -2.717172877871827735e-17 4.896981002906175551e-02 6.060877434892371352e-02 -1.625210249724234827e-17 -4.103396481120542144e-02 1.119322027699360018e-03 1.730106047528789416e-03 -4.109590247911668535e-19 -6.574000810538625566e-04 2.518599692002121675e-04 4.424361846161537349e-04 -9.824056781763207068e-20 -2.709140286585700437e-20 1.119322027699360018e-03 1.730106047528789416e-03 -4.109590247911668535e-19 6.574000810538626650e-04 4.896981002906175551e-02 6.060877434892371352e-02 -1.625210249724234827e-17 4.103396481120541450e-02 1.000000000000000000e+00 1.959520146864008813e-02 6.234357035365197149e-05 -9.053356296903634687e-05 6.234357035365197149e-05 1.959520146864008813e-02
4.896977274799483443e-02 -5.232070675185275001e-03 -1.625209123752220959e-17 7.300566970814531542e-02 4.238110519410866472e-01 2.218738647495824834e-01 -9.853181999283640427e-17 3.842969663184567786e-01 4.896977366375156182e-02 6.584079601437384244e-02 -1.625209151410134194e-17 3.197173964014130010e-02 1.119321350106903482e-03 1.434377313310648827e-03 -4.109587664157466779e-19 1.169614987115202539e-03 2.518599928803875554e-04 2.212181101755224819e-04 -9.824057500818003860e-20 3.831610025083471266e-04 1.119321876561334313e-03 2.957277078356320365e-04 -4.109589671601367616e-19 1.827015589519371012e-03 1.959520146864008813e-02 1.000000000000000000e+00 1.959520992196885428e-02 6.234357035365197149e-05 -9.053358474036219143e-05 6.234345855277826395e-05
1.119321350106903482e-03 -1.434377313310648827e-03 -4.109587664157466779e-19 1.169614987115202539e-03 4.896977366375156182e-02 -6.584079601437384244e-02 -1.625209151410134194e-17 3.197173964014130010e-02 4.238110519410866472e-01 -2.218738647495824834e-01 -9.853181999283640427e-17 3.842969663184567786e-01 4.896977274799483443e-02 5.232070675185275001e-03 -1.625209123752220959e-17 7.300566970814531542e-02 1.119321876561334313e-03 -2.957277078356320365e-04 -4.109589671601367616e-19 1.827015589519371012e-03 2.518599928803875554e-04 -2.212181101755224819e-04 -9.824057500818003860e-20 3.831610025083471266e-04 6.234357035365197149e-05 1.959520992196885428e-02 1.000000000000000000e+00 1.959520146864008813e-02 6.234345855277826395e-05 -9.053358474036219143e-05
2.518599692002121675e-04 -4.424361846161537349e-04 -9.824056781763207068e-20 -2.709140286585700437e-20 1.119322027699360018e-03 -1.730106047528789416e-03 -4.109590247911668535e-19 -6.574000810538625566e-04 4.896981002906175551e-02 -6.060877434892371352e-02 -1.625210249724234827e-17 -4.103396481120542144e-02 4.238112577155544458e-01 -4.437480063253551044e-01 -9.853185075078376806e-17 -2.717172877871827735e-17 4.896981002906175551e-02 -6.060877434892371352e-02 -1.625210249724234827e-17 4.103396481120541450e-02 1.119322027699360018e-03 -1.730106047528789416e-03 -4.109590247911668535e-19 6.574000810538626650e-04 -9.053356296903634687e-05 6.234357035365197149e-05 1.959520146864008813e-02 1.000000000000000000e+00 1.959520146864008813e-02 6.234357035365197149e-05
1.119321350106903482e-03 -1.434377313310648827e-03 -4.109587664157466779e-19 -1.169614987115202539e-03 2.518599928803875554e-04 -2.212181101755224819e-04 -9.824057500818003860e-20 -3.831610025083471266e-04 1.119321876561334313e-03 -2.957277078356321449e-04 -4.109589671601367616e-19 -1.827015589519371012e-03 4.896977274799483443e-02 5.232070675185281940e-03 -1.625209123752220959e-17 -7.300566970814531542e-02 4.238110519410866472e-01 -2.218738647495824279e-01 -9.853181999283640427e-17 -3.842969663184568341e-01 4.896977366375156182e-02 -6.584079601437385632e-02 -1.625209151410134194e-17 -3.197173964014129316e-02 6.234357035365197149e-05 -9.053358474036219143e-05 6.234345855277826395e-05 1.959520146864008813e-02 1.000000000000000000e+00 1.959520992196885428e-02
4.896977274799483443e-02 -5.232070675185281940e-03 -1.625209123752220959e-17 -7.300566970814531542e-02 1.119321876561334313e-03 2.957277078356321449e-04 -4.109589671601367616e-19 -1.827015589519371012e-03 2.518599928803875554e-04 2.212181101755224819e-04 -9.824057500818003860e-20 -3.831610025083471266e-04 1.119321350106903482e-03 1.434377313310648827e-03 -4.109587664157466779e-19 -1.169614987115202539e-03 4.896977366375156182e-02 6.584079601437385632e-02 -1.625209151410134194e-17 -3.197173964014129316e-02 4.238110519410866472e-01 2.218738647495824279e-01 -9.853181999283640427e-17 -3.842969663184568341e-01 1.959520146864008813e-02 6.234345855277826395e-05 -9.053358474036219143e-05 6.234357035365197149e-05 1.959520992196885428e-02 1.000000000000000000e+00
