#      REAL   NALLORB   NKPOINT
          T        30         1
#   IKPOINT
          1
# MATRIX
   0.000000000000000E+00   0.000000000000000E+00  -1.052729194368088E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269492265389122E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052730117456145E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.575024277391096E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
   2.357460797944278E-02  -3.023195085091546E-02   0.000000000000000E+00   6.927129947470695E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   2.576947349953005E-01   1.680104196920878E-01   0.000000000000000E+00   1.640533053727531E-01   4.714925644001296E-02   0.000000000000000E+00   0.000000000000000E+00   5.929045094070505E-02   1.634140899452947E-02  -1.308329519492082E-02   0.000000000000000E+00   1.908590374390222E-02   1.037776424182967E-03  -2.604797473515041E-02  -2.438566235117146E-01   3.343113486051268E-02   2.884139792925606E-03   5.580340151915978E-04
  -1.243586383676603E-02   1.886941638609273E-02   0.000000000000000E+00   0.000000000000000E+00  -3.413586776268474E-02   4.083242597255061E-02   0.000000000000000E+00   2.357460797944278E-02  -2.919435081956279E-01   1.487801507931355E-01   0.000000000000000E+00   2.576947349953005E-01  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -2.919435081956279E-01   1.487801507931355E-01   0.000000000000000E+00  -2.576947349953005E-01  -3.413586776268474E-02   4.083242597255061E-02   0.000000000000000E+00  -2.357460797944278E-02  -3.702276554697019E-04  -1.789096373255140E-03  -5.004611522752411E-02  -3.321711757025574E-01  -5.004611522752411E-02  -1.789096373255140E-03
  -1.886941638609273E-02   2.663952622967710E-02   0.000000000000000E+00   0.000000000000000E+00  -4.083242597255061E-02   4.183599215428748E-02   0.000000000000000E+00   3.023195085091546E-02  -1.487801507931355E-01  -2.994834843768643E-02   0.000000000000000E+00   1.680104196920878E-01   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00  -1.487801507931355E-01  -2.994834843768643E-02   0.000000000000000E+00  -1.680104196920878E-01  -4.083242597255061E-02   4.183599215428748E-02   0.000000000000000E+00  -3.023195085091546E-02  -6.443621166092415E-04  -2.264318337298978E-03  -4.262665927477791E-03   2.815814461780154E-01  -4.262665927477791E-03  -2.264318337298978E-03
   0.000000000000000E+00   0.000000000000000E+00  -3.575020286454257E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052729194368088E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269492265389122E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269492265389122E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052729194368088E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.575020286454257E-03  -2.357460797944278E-02   3.023195085091546E-02   0.000000000000000E+00   6.927129947470695E-03  -2.576947349953005E-01   1.680104196920878E-01   0.000000000000000E+00   1.640533053727531E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   2.576947349953005E-01  -1.680104196920878E-01   0.000000000000000E+00   1.640533053727531E-01   2.357460797944278E-02  -3.023195085091546E-02   0.000000000000000E+00   6.927129947470695E-03   0.000000000000000E+00  -1.846362626017839E-03  -5.947908583375328E-02   0.000000000000000E+00   5.947908583375328E-02   1.846362626017839E-03
  -3.413586776268474E-02   4.083242597255061E-02   0.000000000000000E+00   2.357460797944278E-02  -1.243587692510823E-02   9.434718541776705E-03   0.000000000000000E+00   1.634140899452947E-02  -3.413589544494340E-02   0.000000000000000E+00   0.000000000000000E+00   4.714925644001296E-02  -2.919435081956279E-01  -1.487801507931355E-01   0.000000000000000E+00   2.576947349953005E-01  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -2.919434208091084E-01   2.975601917948268E-01   0.000000000000000E+00   0.000000000000000E+00  -1.789097435314581E-03  -3.702276931148696E-04  -1.789097198420615E-03  -5.004614779315709E-02  -3.321710245663701E-01  -5.004611602745286E-02
  -4.083242597255061E-02   4.183599215428748E-02   0.000000000000000E+00   3.023195085091546E-02  -9.434718541776705E-03   3.978621054194451E-03   0.000000000000000E+00   1.308329519492082E-02   0.000000000000000E+00  -1.052730117456145E-02   0.000000000000000E+00   0.000000000000000E+00   1.487801507931355E-01  -2.994834843768643E-02   0.000000000000000E+00  -1.680104196920878E-01   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00  -2.975601917948268E-01   2.610541380231918E-01   0.000000000000000E+00   0.000000000000000E+00  -2.731157660618916E-03  -3.221810921419510E-04   4.668378611174303E-04   4.937909651947494E-02   1.407906287204263E-01  -5.364172892773574E-02
   0.000000000000000E+00   0.000000000000000E+00  -1.052729194368088E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.575024277391096E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052730117456145E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269492265389122E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
  -2.357460797944278E-02   3.023195085091546E-02   0.000000000000000E+00   6.927129947470695E-03  -1.634140899452947E-02   1.308329519492082E-02   0.000000000000000E+00   1.908590374390222E-02  -4.714925644001296E-02   0.000000000000000E+00   0.000000000000000E+00   5.929045094070505E-02  -2.576947349953005E-01  -1.680104196920878E-01   0.000000000000000E+00   1.640533053727531E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01  -1.037776424182967E-03  -5.580340151915978E-04  -2.884139792925606E-03  -3.343113486051268E-02   2.438566235117146E-01   2.604797473515041E-02
  -2.919435081956279E-01   1.487801507931355E-01   0.000000000000000E+00   2.576947349953005E-01  -3.413589544494340E-02   0.000000000000000E+00   0.000000000000000E+00   4.714925644001296E-02  -1.243587692510823E-02  -9.434718541776705E-03   0.000000000000000E+00   1.634140899452947E-02  -3.413586776268474E-02  -4.083242597255061E-02   0.000000000000000E+00   2.357460797944278E-02  -2.919434208091084E-01  -2.975601917948268E-01   0.000000000000000E+00   0.000000000000000E+00  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -5.004614779315709E-02  -1.789097198420615E-03  -3.702276931148696E-04  -1.789097435314581E-03  -5.004611602745286E-02  -3.321710245663701E-01
  -1.487801507931355E-01  -2.994834843768643E-02   0.000000000000000E+00   1.680104196920878E-01   0.000000000000000E+00  -1.052730117456145E-02   0.000000000000000E+00   0.000000000000000E+00   9.434718541776705E-03   3.978621054194451E-03   0.000000000000000E+00  -1.308329519492082E-02   4.083242597255061E-02   4.183599215428748E-02   0.000000000000000E+00  -3.023195085091546E-02   2.975601917948268E-01   2.610541380231918E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00  -4.937909651947494E-02  -4.668378611174303E-04   3.221810921419510E-04   2.731157660618916E-03   5.364172892773574E-02  -1.407906287204263E-01
   0.000000000000000E+00   0.000000000000000E+00  -1.269492265389122E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052730117456145E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.575024277391096E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.052729194368088E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
  -2.576947349953005E-01   1.680104196920878E-01   0.000000000000000E+00   1.640533053727531E-01  -4.714925644001296E-02   0.000000000000000E+00   0.000000000000000E+00   5.929045094070505E-02  -1.634140899452947E-02  -1.308329519492082E-02   0.000000000000000E+00   1.908590374390222E-02  -2.357460797944278E-02  -3.023195085091546E-02   0.000000000000000E+00   6.927129947470695E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.269491751112262E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01  -3.343113486051268E-02  -2.884139792925606E-03  -5.580340151915978E-04  -1.037776424182967E-03   2.604797473515041E-02   2.438566235117146E-01
  -3.321711757025574E-01  -2.815814461780154E-01   0.000000000000000E+00   0.000000000000000E+00  -5.004614779315709E-02  -4.937909651947494E-02   0.000000000000000E+00   3.343113486051268E-02  -1.789097435314581E-03  -2.731157660618916E-03   0.000000000000000E+00   1.037776424182967E-03  -3.702276554697019E-04  -6.443621166092415E-04   0.000000000000000E+00   0.000000000000000E+00  -1.789097435314581E-03  -2.731157660618916E-03   0.000000000000000E+00  -1.037776424182967E-03  -5.004614779315709E-02  -4.937909651947494E-02   0.000000000000000E+00  -3.343113486051268E-02  -2.386004000000000E-01  -1.819413531122391E-02  -8.002029197385346E-05   4.394024006231337E-06  -8.002029197385346E-05  -1.819413531122391E-02
  -5.004611522752411E-02   4.262665927477791E-03   0.000000000000000E+00  -5.947908583375328E-02  -3.321710245663701E-01  -1.407906287204263E-01   0.000000000000000E+00  -2.438566235117146E-01  -5.004611602745286E-02  -5.364172892773574E-02   0.000000000000000E+00  -2.604797473515041E-02  -1.789096373255140E-03  -2.264318337298978E-03   0.000000000000000E+00  -1.846362626017839E-03  -3.702276931148696E-04  -3.221810921419510E-04   0.000000000000000E+00  -5.580340151915978E-04  -1.789097198420615E-03  -4.668378611174303E-04   0.000000000000000E+00  -2.884139792925606E-03  -1.819413531122391E-02  -2.386004000000000E-01  -1.819414164949627E-02  -8.002029197385346E-05   4.394037254076045E-06  -8.002021257150114E-05
  -1.789096373255140E-03   2.264318337298978E-03   0.000000000000000E+00  -1.846362626017839E-03  -5.004611602745286E-02   5.364172892773574E-02   0.000000000000000E+00  -2.604797473515041E-02  -3.321710245663701E-01   1.407906287204263E-01   0.000000000000000E+00  -2.438566235117146E-01  -5.004611522752411E-02  -4.262665927477791E-03   0.000000000000000E+00  -5.947908583375328E-02  -1.789097198420615E-03   4.668378611174303E-04   0.000000000000000E+00  -2.884139792925606E-03  -3.702276931148696E-04   3.221810921419510E-04   0.000000000000000E+00  -5.580340151915978E-04  -8.002029197385346E-05  -1.819414164949627E-02  -2.386004000000000E-01  -1.819413531122391E-02  -8.002021257150114E-05   4.394037254076045E-06
  -3.702276554697019E-04   6.443621166092415E-04   0.000000000000000E+00   0.000000000000000E+00  -1.789097435314581E-03   2.731157660618916E-03   0.000000000000000E+00   1.037776424182967E-03  -5.004614779315709E-02   4.937909651947494E-02   0.000000000000000E+00   3.343113486051268E-02  -3.321711757025574E-01   2.815814461780154E-01   0.000000000000000E+00   0.000000000000000E+00  -5.004614779315709E-02   4.937909651947494E-02   0.000000000000000E+00  -3.343113486051268E-02  -1.789097435314581E-03   2.731157660618916E-03   0.000000000000000E+00  -1.037776424182967E-03   4.394024006231337E-06  -8.002029197385346E-05  -1.819413531122391E-02  -2.386004000000000E-01  -1.819413531122391E-02  -8.002029197385346E-05
  -1.789096373255140E-03   2.264318337298978E-03   0.000000000000000E+00   1.846362626017839E-03  -3.702276931148696E-04   3.221810921419510E-04   0.000000000000000E+00   5.580340151915978E-04  -1.789097198420615E-03   4.668378611174303E-04   0.000000000000000E+00   2.884139792925606E-03  -5.004611522752411E-02  -4.262665927477791E-03   0.000000000000000E+00   5.947908583375328E-02  -3.321710245663701E-01   1.407906287204263E-01   0.000000000000000E+00   2.438566235117146E-01  -5.004611602745286E-02   5.364172892773574E-02   0.000000000000000E+00   2.604797473515041E-02  -8.002029197385346E-05   4.394037254076045E-06  -8.002021257150114E-05  -1.819413531122391E-02  -2.386004000000000E-01  -1.819414164949627E-02
  -5.004611522752411E-02   4.262665927477791E-03   0.000000000000000E+00   5.947908583375328E-02  -1.789097198420615E-03  -4.668378611174303E-04   0.000000000000000E+00   2.884139792925606E-03  -3.702276931148696E-04  -3.221810921419510E-04   0.000000000000000E+00   5.580340151915978E-04  -1.789096373255140E-03  -2.264318337298978E-03   0.000000000000000E+00   1.846362626017839E-03  -5.004611602745286E-02  -5.364172892773574E-02   0.000000000000000E+00   2.604797473515041E-02  -3.321710245663701E-01  -1.407906287204263E-01   0.000000000000000E+00   2.438566235117146E-01  -1.819413531122391E-02  -8.002021257150114E-05   4.394037254076045E-06  -8.002029197385346E-05  -1.819414164949627E-02  -2.386004000000000E-01
